,PM2.5,PM10,NO2,CO,O3,SO2,temperature,pressure,humidity,wind_direction,wind_speed/kph
2017-12-29 15:00:00,215.0,220.0,103.0,3.6,3.0,5.0,30.21,121.01999999999998,63.66,145.01,3.92
2017-12-29 16:00:00,218.0,223.0,99.0,3.5999999046325684,3.0,5.0,30.12,120.86000000000001,62.66,146.78,3.56
2017-12-29 17:00:00,221.0,231.0,98.0,3.7000000476837163,3.0,6.0,30.03,120.70000000000005,61.67,148.95,3.21
2017-12-29 18:00:00,222.0,227.0,96.0,3.6,3.0,5.0,29.93,120.52999999999997,60.67,151.64,2.87
2017-12-29 19:00:00,224.0,232.0,94.0,3.6,3.0,5.0,29.93,120.39999999999998,58.95,147.92,2.29
2017-12-29 20:00:00,228.0,232.0,94.0,3.6,3.0,5.0,29.93,120.25999999999999,57.22,141.7,1.72
2017-12-29 21:00:00,234.0,236.0,98.0,3.9,3.0,6.0,29.93,120.13,55.5,129.75,1.2
2017-12-29 22:00:00,230.0,231.0,93.0,3.7000000476837163,3.0,5.0,30.02,120.00999999999999,52.0,109.21,0.59
2017-12-29 23:00:00,225.0,230.0,100.0,3.6,3.0,5.0,30.11,119.88999999999999,48.5,28.01,0.42
2017-12-30 00:00:00,231.0,238.0,100.0,3.5999999046325684,3.0,5.0,30.19,119.76999999999998,45.0,350.36,0.96
2017-12-30 01:00:00,230.0,231.0,97.0,3.7,4.0,6.0,31.19,119.47000000000003,37.19,345.11,2.95
2017-12-30 02:00:00,221.0,222.0,106.0,3.6,4.0,7.0,32.18,119.16999999999996,29.38,344.1,4.94
2017-12-30 03:00:00,166.0,171.0,97.0,2.8,7.0,11.0,33.18,118.87,21.56,343.67,6.94
2017-12-30 04:00:00,114.0,128.0,83.0,2.0,13.0,10.0,33.9,118.44000000000005,19.08,328.19,9.68
2017-12-30 05:00:00,35.0,71.0,28.0,0.7,47.0,3.0,34.63,118.01999999999998,16.59,319.89,12.81
2017-12-30 06:00:00,12.0,88.0,12.0,0.4,62.0,2.0,35.36,117.59000000000003,14.11,314.91,16.1
2017-12-30 07:00:00,19.0,68.0,13.0,0.4,61.0,2.0,34.67,117.64999999999998,12.77,314.06,15.81
2017-12-30 08:00:00,16.0,55.0,15.0,0.3,59.0,2.0,33.99,117.71000000000004,11.43,313.17,15.51
2017-12-30 09:00:00,17.0,73.0,18.0,0.4,54.0,2.0,33.31,117.76999999999998,10.08,312.26,15.22
2017-12-30 10:00:00,20.0,77.0,19.0,0.4,51.0,2.0,32.65,118.09000000000003,11.93,313.35,13.48
2017-12-30 11:00:00,15.0,59.0,32.0,0.4,38.0,2.0,31.99,118.41999999999996,13.78,314.77,11.74
2017-12-30 12:00:00,18.0,43.0,45.0,0.5,23.0,4.0,31.33,118.74000000000001,15.63,316.68,10.01
2017-12-30 13:00:00,17.0,36.0,39.0,0.5,27.0,5.0,30.9,118.83000000000004,16.68,317.63,8.59
2017-12-30 14:00:00,15.0,40.0,53.0,0.6,12.0,4.0,30.47,118.91999999999996,17.73,318.96,7.16
2017-12-30 15:00:00,15.0,41.0,56.0,0.5,10.0,2.0,30.04,119.00999999999999,18.78,320.94,5.74
2017-12-30 16:00:00,7.0,38.0,52.0,0.4,14.0,2.0,29.88,118.70000000000005,18.81,320.49,5.51
2017-12-30 17:00:00,6.0,36.0,32.0,0.4,31.0,2.0,29.72,118.38999999999999,18.84,319.99,5.28
2017-12-30 18:00:00,9.0,34.0,29.0,0.3,34.0,3.0,29.56,118.08000000000004,18.88,319.46,5.04
2017-12-30 19:00:00,8.0,36.0,33.0,0.3,33.0,4.0,29.35,117.88,19.34,303.17,3.79
2017-12-30 20:00:00,8.0,31.0,41.0,0.4,33.0,6.0,29.15,117.66999999999996,19.81,275.81,3.08
2017-12-30 21:00:00,8.0,38.0,46.0,0.4,15.0,7.0,28.94,117.47000000000003,20.28,243.86,3.29
2017-12-30 22:00:00,14.0,47.0,56.0,0.5,5.0,9.0,28.82,117.40999999999997,21.21,242.09,3.09
2017-12-30 23:00:00,12.0,50.0,59.0,0.6,2.0,8.0,28.71,117.34000000000003,22.15,240.08,2.89
2017-12-31 00:00:00,13.0,49.0,60.0,0.6,2.0,9.0,28.6,117.27999999999997,23.08,237.77,2.69
2017-12-31 01:00:00,18.0,53.0,55.0,0.6,5.0,8.0,29.4,116.84000000000003,21.79,234.12,1.95
2017-12-31 02:00:00,20.0,69.0,51.0,0.7,14.0,7.0,30.2,116.40999999999997,20.51,226.12,1.23
2017-12-31 03:00:00,25.0,80.0,36.0,0.7,29.0,6.0,31.0,115.97000000000003,19.22,198.7,0.59
2017-12-31 04:00:00,23.0,66.0,30.0,0.8,38.0,6.0,31.78,115.48000000000002,17.42,179.79,0.89
2017-12-31 05:00:00,41.0,80.0,34.0,0.7,42.0,7.0,32.56,115.0,15.63,170.91,1.24
2017-12-31 06:00:00,47.0,99.0,46.0,0.9,35.0,8.0,33.34,114.50999999999999,13.84,165.98,1.6
2017-12-31 07:00:00,38.0,86.0,33.0,0.7,45.0,7.0,32.91,114.30999999999995,14.77,164.71,2.92
2017-12-31 08:00:00,42.0,88.0,34.0,0.7,46.0,6.0,32.48,114.11000000000001,15.71,164.23,4.24
2017-12-31 09:00:00,37.0,91.0,41.0,0.6,39.0,6.0,32.05,113.90999999999997,16.64,163.98,5.57
2017-12-31 10:00:00,42.0,97.0,60.0,0.8,19.0,5.0,31.56,114.37,17.1,173.26,3.53
2017-12-31 11:00:00,49.0,108.0,80.0,1.1,4.0,6.0,31.08,114.84000000000003,17.57,203.06,1.81
2017-12-31 12:00:00,67.0,119.0,83.0,1.2,2.0,7.0,30.59,115.29999999999995,18.04,275.67,1.84
2017-12-31 13:00:00,59.0,111.0,81.0,1.1,2.0,8.0,30.44,115.40999999999997,18.17,324.1,1.96
2017-12-31 14:00:00,61.0,111.0,85.0,1.3,2.0,10.0,30.28,115.51999999999998,18.31,351.19,3.02
2017-12-31 15:00:00,74.0,139.0,98.0,1.8,4.0,19.0,30.12,115.63,18.45,2.88,4.39
2017-12-31 16:00:00,63.0,126.0,75.0,1.4,3.0,13.0,29.91,115.90999999999997,18.51,1.91,4.58
2017-12-31 17:00:00,37.0,77.0,65.0,1.1,2.0,10.0,29.69,116.19000000000005,18.56,1.01,4.76
2017-12-31 18:00:00,41.0,74.0,67.0,1.2,2.0,10.0,29.48,116.48000000000002,18.62,0.18,4.95
2017-12-31 19:00:00,43.0,83.0,66.0,1.3,2.0,10.0,29.27,116.59000000000003,18.68,0.71,4.82
2017-12-31 20:00:00,33.0,68.0,64.0,1.1,2.0,9.0,29.07,116.69000000000005,18.73,1.27,4.68
2017-12-31 21:00:00,36.0,69.0,59.0,1.0,3.0,9.0,28.87,116.79999999999995,18.79,1.86,4.55
2017-12-31 22:00:00,17.0,38.0,41.0,0.7,12.0,5.0,28.72,117.33000000000004,19.01,4.14,4.57
2017-12-31 23:00:00,16.0,35.0,45.0,0.7,10.0,5.0,28.57,117.86000000000001,19.22,6.41,4.6
2018-01-01 00:00:00,14.0,33.0,42.0,0.6,13.0,5.0,28.42,118.38999999999999,19.44,8.64,4.63
2018-01-01 01:00:00,13.0,28.0,31.0,0.5,25.0,6.0,29.17,118.59000000000003,18.31,23.21,4.48
2018-01-01 02:00:00,10.0,29.0,26.0,0.5,32.0,6.0,29.93,118.79999999999995,17.18,37.78,4.63
2018-01-01 03:00:00,11.0,33.0,20.0,0.5,39.0,4.0,30.69,119.00999999999999,16.05,50.68,5.05
2018-01-01 04:00:00,11.0,17.0,15.0,0.4,46.0,4.0,31.21,118.62,15.75,64.04,4.99
2018-01-01 05:00:00,11.0,13.0,12.0,0.4,52.0,4.0,31.72,118.23000000000002,15.45,77.01,5.2
2018-01-01 06:00:00,14.0,19.0,19.0,0.5,49.0,5.0,32.24,117.85000000000002,15.15,88.44,5.65
2018-01-01 07:00:00,13.0,26.0,28.0,0.5,44.0,7.0,31.85,117.76999999999998,15.89,84.96,5.19
2018-01-01 08:00:00,19.0,48.0,31.0,0.7,39.0,10.0,31.46,117.69000000000005,16.63,80.83,4.76
2018-01-01 09:00:00,36.0,67.0,52.0,1.1,22.0,13.0,31.07,117.61000000000001,17.37,75.9,4.36
2018-01-01 10:00:00,58.0,98.0,75.0,2.1,4.0,22.0,30.73,118.07000000000005,17.82,67.12,3.85
2018-01-01 11:00:00,72.0,139.0,80.0,2.7,2.0,33.0,30.39,118.52999999999997,18.27,56.03,3.46
2018-01-01 12:00:00,77.0,154.0,81.0,3.2,3.0,44.0,30.05,118.99000000000001,18.71,42.78,3.23
2018-01-01 13:00:00,66.0,153.0,69.0,2.5,4.0,36.0,29.78,119.38999999999999,22.27,69.69,2.98
2018-01-01 14:00:00,57.0,130.0,63.0,1.7,3.0,20.0,29.51,119.77999999999997,25.84,95.1,3.41
2018-01-01 15:00:00,43.0,84.0,45.0,0.8,13.0,8.0,29.24,120.16999999999996,29.4,112.32,4.32
2018-01-01 16:00:00,31.0,58.0,40.0,0.7,17.0,6.0,29.05,120.55999999999995,30.83,101.5,3.65
2018-01-01 17:00:00,31.0,55.0,41.0,0.7,14.0,5.0,28.86,120.95000000000005,32.25,86.68,3.16
2018-01-01 18:00:00,34.0,53.0,54.0,0.9,4.0,5.0,28.67,121.34000000000003,33.68,68.25,2.95
2018-01-01 19:00:00,41.0,67.0,60.0,1.1,2.0,6.0,28.53,121.62,32.96,53.72,2.84
2018-01-01 20:00:00,45.0,83.0,60.0,1.3,18.0,7.0,28.38,121.90999999999997,32.23,39.0,2.92
2018-01-01 21:00:00,57.0,96.0,69.0,2.1,2.0,17.0,28.24,122.20000000000005,31.51,25.83,3.17
2018-01-01 22:00:00,66.0,122.0,66.0,2.4,2.0,20.0,28.14,122.88999999999999,29.65,19.83,3.63
2018-01-01 23:00:00,50.0,94.0,57.0,1.6,2.0,14.0,28.04,123.57000000000005,27.8,15.21,4.11
2018-01-02 00:00:00,31.0,60.0,51.0,1.1,2.0,11.0,27.94,124.25999999999999,25.95,11.59,4.62
2018-01-02 01:00:00,30.0,53.0,47.0,1.1,8.0,9.0,28.75,124.80999999999995,23.82,13.23,5.82
2018-01-02 02:00:00,26.0,45.0,36.0,1.0,19.0,9.0,29.56,125.34999999999991,21.7,14.3,7.02
2018-01-02 03:00:00,18.0,41.0,28.0,0.7,31.0,6.0,30.38,125.8900000000001,19.58,15.07,8.23
2018-01-02 04:00:00,16.0,31.0,24.0,0.6,39.0,7.0,30.94,125.59999999999991,18.52,7.57,8.69
2018-01-02 05:00:00,25.0,45.0,29.0,0.8,37.0,9.0,31.51,125.30999999999995,17.46,0.93,9.29
2018-01-02 06:00:00,21.0,47.0,20.0,0.6,47.0,8.0,32.07,125.01999999999998,16.4,355.16,9.99
2018-01-02 07:00:00,15.0,51.0,17.0,0.4,51.0,6.0,31.68,125.01999999999998,16.78,359.06,8.54
2018-01-02 08:00:00,11.0,48.0,17.0,0.4,51.0,5.0,31.28,125.02999999999997,17.15,4.52,7.15
2018-01-02 09:00:00,15.0,39.0,22.0,0.4,46.0,5.0,30.89,125.02999999999997,17.53,12.49,5.85
2018-01-02 10:00:00,10.0,43.0,30.0,0.4,37.0,4.0,30.44,125.83999999999992,17.69,8.92,5.58
2018-01-02 11:00:00,14.0,48.0,34.0,0.5,34.0,6.0,29.98,126.6400000000001,17.85,4.99,5.33
2018-01-02 12:00:00,10.0,39.0,24.0,0.4,45.0,3.0,29.53,127.44000000000005,18.01,0.7,5.1
2018-01-02 13:00:00,6.0,22.0,15.0,0.3,55.0,2.0,29.35,127.82999999999993,17.38,353.11,6.52
2018-01-02 14:00:00,4.0,21.0,14.0,0.3,55.0,2.0,29.17,128.23000000000002,16.76,348.29,8.01
2018-01-02 15:00:00,3.0,31.0,11.0,0.3,55.0,2.0,28.99,128.6199999999999,16.13,344.99,9.54
2018-01-02 16:00:00,4.0,19.0,12.0,0.3,52.0,2.0,28.69,128.93000000000006,16.53,345.49,10.09
2018-01-02 17:00:00,7.0,19.0,16.0,0.3,47.0,2.0,28.39,129.23000000000002,16.93,345.95,10.64
2018-01-02 18:00:00,10.0,29.0,27.0,0.4,35.0,5.0,28.09,129.52999999999997,17.33,346.36,11.18
2018-01-02 19:00:00,6.0,28.0,20.0,0.3,42.0,4.0,27.7,129.81999999999994,17.55,345.89,10.92
2018-01-02 20:00:00,7.0,27.0,19.0,0.3,43.0,5.0,27.3,130.1099999999999,17.77,345.41,10.65
2018-01-02 21:00:00,6.0,21.0,22.0,0.4,38.0,6.0,26.9,130.4000000000001,18.0,344.9,10.39
2018-01-02 22:00:00,9.0,19.0,21.0,0.4,38.0,6.0,26.66,130.49,18.33,344.27,10.02
2018-01-02 23:00:00,12.0,23.0,25.0,0.5,34.0,8.0,26.42,130.57999999999993,18.66,343.59,9.65
2018-01-03 00:00:00,9.0,23.0,22.0,0.4,36.0,7.0,26.18,130.68000000000006,19.0,342.86,9.29
2018-01-03 01:00:00,8.0,33.0,18.0,0.4,41.0,5.0,26.79,130.72000000000003,17.75,345.22,9.58
2018-01-03 02:00:00,10.0,40.0,13.0,0.4,47.0,6.0,27.4,130.76,16.5,347.44,9.88
2018-01-03 03:00:00,10.0,52.0,10.0,0.4,52.0,6.0,28.02,130.80999999999995,15.25,349.52,10.2
2018-01-03 04:00:00,13.0,62.0,9.0,0.4,54.0,6.0,28.74,129.97000000000003,14.34,353.74,9.61
2018-01-03 05:00:00,12.0,36.0,11.0,0.4,53.0,5.0,29.47,129.1300000000001,13.43,358.49,9.08
2018-01-03 06:00:00,12.0,30.0,9.0,0.3,56.0,4.0,30.2,128.29999999999995,12.53,3.78,8.63
2018-01-03 07:00:00,10.0,28.0,9.0,0.3,57.0,4.0,29.82,128.01999999999998,12.99,15.25,6.6
2018-01-03 08:00:00,4.0,27.0,12.0,0.3,55.0,5.0,29.44,127.75,13.46,35.13,5.04
2018-01-03 09:00:00,14.0,28.0,20.0,0.4,46.0,5.0,29.07,127.47000000000003,13.92,65.14,4.49
2018-01-03 10:00:00,17.0,37.0,34.0,0.5,32.0,7.0,28.84,127.70000000000005,14.43,55.52,3.04
2018-01-03 11:00:00,16.0,35.0,37.0,0.5,28.0,6.0,28.62,127.92000000000007,14.94,31.21,1.82
2018-01-03 12:00:00,16.0,34.0,35.0,0.5,28.0,9.0,28.39,128.1500000000001,15.45,336.06,1.53
2018-01-03 13:00:00,19.0,39.0,34.0,0.5,27.0,9.0,28.25,128.02999999999997,15.94,347.0,2.86
2018-01-03 14:00:00,19.0,43.0,28.0,0.6,30.0,10.0,28.11,127.90000000000009,16.43,350.91,4.24
2018-01-03 15:00:00,16.0,33.0,18.0,0.5,43.0,8.0,27.97,127.77999999999997,16.93,352.91,5.63
2018-01-03 16:00:00,10.0,28.0,16.0,0.4,46.0,7.0,27.63,127.50999999999999,17.69,354.57,6.25
2018-01-03 17:00:00,11.0,22.0,16.0,0.4,46.0,5.0,27.29,127.23000000000002,18.45,355.94,6.87
2018-01-03 18:00:00,10.0,26.0,31.0,0.4,30.0,3.0,26.94,126.96000000000004,19.21,357.08,7.5
2018-01-03 19:00:00,10.0,31.0,29.0,0.3,31.0,2.0,26.71,126.81999999999994,19.55,359.61,7.66
2018-01-03 20:00:00,9.0,27.0,30.0,0.3,48.0,2.0,26.48,126.67000000000007,19.89,2.03,7.84
2018-01-03 21:00:00,9.0,18.0,25.0,0.3,35.0,2.0,26.25,126.52999999999997,20.24,4.34,8.03
2018-01-03 22:00:00,7.0,22.0,23.0,0.3,38.0,2.0,26.1,126.26999999999998,20.52,4.11,7.05
2018-01-03 23:00:00,6.0,20.0,24.0,0.3,37.0,2.0,25.96,126.0,20.79,3.81,6.08
2018-01-04 00:00:00,10.0,22.0,27.0,0.4,34.0,2.0,25.81,125.74000000000001,21.07,3.4,5.1
2018-01-04 01:00:00,9.0,30.0,27.0,0.5,34.0,3.0,26.25,125.48000000000002,20.58,9.26,5.47
2018-01-04 02:00:00,12.0,32.0,25.0,0.5,37.0,3.0,26.69,125.23000000000002,20.09,14.33,5.89
2018-01-04 03:00:00,12.0,27.0,22.0,0.4,41.0,2.0,27.13,124.97000000000003,19.61,18.71,6.35
2018-01-04 04:00:00,12.0,24.0,18.0,0.4,46.0,2.0,27.64,123.92999999999995,19.06,31.67,5.6
2018-01-04 05:00:00,7.0,19.0,17.0,0.4,49.0,2.0,28.15,122.88999999999999,18.52,47.57,5.2
2018-01-04 06:00:00,8.0,20.0,21.0,0.4,46.0,2.0,28.65,121.85000000000002,17.98,64.56,5.25
2018-01-04 07:00:00,11.0,24.0,24.0,0.4,43.0,4.0,28.51,121.54999999999995,18.2,82.42,4.77
2018-01-04 08:00:00,13.0,27.0,33.0,0.5,34.0,3.0,28.36,121.25999999999999,18.42,101.9,4.83
2018-01-04 09:00:00,15.0,30.0,35.0,0.5,31.0,4.0,28.21,120.96000000000004,18.65,119.05,5.4
2018-01-05 00:00:00,25.0,51.0,59.0,0.9,7.0,6.0,25.98,117.75,22.75,326.0,2.89
2018-01-05 01:00:00,20.0,41.0,46.0,0.9,16.0,8.0,27.009999999999998,117.80999999999995,20.68,337.32,3.63
2018-01-05 02:00:00,24.0,41.0,44.0,1.0,20.0,8.0,28.04,117.87,18.61,344.63,4.46
2018-01-05 03:00:00,29.0,50.0,44.0,1.0,25.0,10.0,29.07,117.94000000000005,16.54,349.58,5.35
2018-01-05 04:00:00,23.0,35.0,30.0,0.8,40.0,12.0,30.05,117.24000000000001,15.13,348.85,5.31
2018-01-05 05:00:00,18.0,28.0,20.0,0.41999998688697815,52.0,9.0,31.03,116.53999999999996,13.72,348.12,5.28
2018-01-05 06:00:00,16.0,30.0,21.0,0.5,56.0,8.0,32.02,115.84000000000003,12.31,347.37,5.25
2018-01-05 07:00:00,19.0,38.0,28.0,0.5,50.0,8.0,31.41,115.64999999999998,12.86,353.42,3.08
2018-01-05 08:00:00,19.0,45.0,36.0,0.5,43.0,8.0,30.8,115.46000000000004,13.4,23.73,1.1
2018-01-05 09:00:00,23.0,52.0,52.0,0.6,28.0,8.0,30.2,115.27999999999997,13.95,130.45,1.62
2018-01-05 10:00:00,24.0,52.0,77.0,0.8,2.0,8.0,29.82,115.83000000000004,14.38,59.19,0.25
2018-01-05 11:00:00,17.0,57.0,81.0,0.9,7.0,7.0,29.44,116.38999999999999,14.81,328.44,1.54
2018-01-05 12:00:00,19.0,69.0,80.0,1.1,8.0,6.0,29.07,116.94000000000005,15.24,323.79,3.09
2018-01-05 13:00:00,38.0,76.0,83.0,1.2,9.0,7.0,28.95,117.17999999999995,15.45,329.87,4.0
2018-01-05 14:00:00,43.0,93.0,84.0,1.6,10.0,8.0,28.84,117.41999999999996,15.66,333.68,4.93
2018-01-05 15:00:00,41.0,86.0,82.0,1.2,9.0,18.0,28.72,117.65999999999997,15.87,336.27,5.88
2018-01-05 16:00:00,21.0,45.0,68.0,0.8,17.0,9.0,28.49,117.83000000000004,16.54,338.84,6.17
2018-01-05 17:00:00,8.0,17.0,28.0,0.5,47.0,6.0,28.25,118.00999999999999,17.2,341.16,6.48
2018-01-05 18:00:00,13.0,31.0,59.0,0.5,18.0,5.0,28.02,118.17999999999995,17.87,343.28,6.79
2018-01-05 19:00:00,11.0,31.0,52.0,0.5,19.0,5.0,27.73,118.29999999999995,17.99,342.69,6.71
2018-01-05 20:00:00,7.0,23.0,36.0,0.4,39.0,5.0,27.45,118.41999999999996,18.11,342.09,6.63
2018-01-05 21:00:00,8.0,19.0,34.0,0.4,36.0,5.0,27.17,118.52999999999997,18.24,341.47,6.55
2018-01-05 22:00:00,5.0,13.0,32.0,0.4,38.0,5.0,26.96,118.69000000000005,18.39,340.61,6.09
2018-01-05 23:00:00,7.0,16.0,33.0,0.4,37.0,4.0,26.75,118.84000000000003,18.54,339.62,5.63
2018-01-06 00:00:00,8.0,19.0,27.0,0.4,41.0,4.0,26.54,119.0,18.69,338.45,5.17
2018-01-06 01:00:00,7.0,23.0,33.0,0.4,38.0,4.0,27.43,119.16999999999996,17.14,352.3,4.94
2018-01-06 02:00:00,11.0,28.0,28.0,0.5,42.0,4.0,28.32,119.34000000000003,15.59,6.6,5.01
2018-01-06 03:00:00,9.0,30.0,25.0,0.5,47.0,4.0,29.21,119.5,14.04,19.72,5.38
2018-01-06 04:00:00,12.0,25.0,23.0,0.4,51.0,4.0,29.88,118.69000000000005,13.54,36.84,4.56
2018-01-06 05:00:00,12.0,24.0,22.0,0.4,53.0,5.0,30.55,117.88,13.05,58.54,4.28
2018-01-06 06:00:00,9.0,17.0,16.0,0.3,60.0,3.0,31.23,117.07000000000005,12.56,79.8,4.65
2018-01-06 07:00:00,8.0,19.0,17.0,0.3,62.0,3.0,30.67,116.75999999999999,13.46,89.91,3.58
2018-01-06 08:00:00,6.0,18.0,19.0,0.3,61.0,2.0,30.12,116.46000000000004,14.36,107.48,2.7
2018-01-06 09:00:00,8.0,19.0,30.0,0.3,50.0,2.0,29.57,116.14999999999998,15.26,135.91,2.27
2018-01-06 10:00:00,5.0,26.0,44.0,0.5,36.0,2.0,29.55,116.22000000000003,15.49,144.55,2.02
2018-01-06 11:00:00,14.0,36.0,62.0,0.6,23.0,2.0,29.54,116.29999999999995,15.72,155.29,1.83
2018-01-06 12:00:00,18.0,43.0,76.0,0.7,11.0,4.0,29.52,116.37,15.96,167.96,1.72
2018-01-06 13:00:00,26.0,51.0,82.0,0.8,9.0,6.0,29.55,116.14999999999998,15.85,148.93,1.79
2018-01-06 14:00:00,29.0,55.0,79.0,0.8,9.0,6.0,29.58,115.91999999999996,15.74,132.92,2.03
2018-01-06 15:00:00,41.0,68.0,77.0,0.8,12.0,7.0,29.6,115.70000000000005,15.63,121.04,2.39
2018-01-06 16:00:00,49.0,76.0,82.0,0.8,11.0,8.0,29.55,115.42999999999995,15.74,120.16,2.19
2018-01-06 17:00:00,61.0,88.0,83.0,1.0,13.0,11.0,29.49,115.16999999999996,15.85,119.09,1.98
2018-01-06 18:00:00,54.0,96.0,91.0,2.2,15.0,33.0,29.43,114.90999999999997,15.96,117.77,1.78
2018-01-06 19:00:00,68.0,114.0,93.0,2.6,15.0,40.0,29.38,114.41999999999996,16.18,105.59,1.62
2018-01-06 20:00:00,56.0,96.0,93.0,2.1,13.0,27.0,29.33,113.91999999999996,16.39,91.58,1.55
2018-01-06 21:00:00,57.0,91.0,88.0,2.1,13.0,26.0,29.28,113.42999999999995,16.6,77.16,1.58
2018-01-06 22:00:00,56.0,87.0,80.0,2.1,13.0,28.0,29.24,113.25999999999999,16.82,80.86,1.23
2018-01-06 23:00:00,53.0,84.0,75.0,1.7,12.0,22.0,29.21,113.08000000000004,17.03,87.39,0.89
2018-01-07 00:00:00,47.0,67.0,72.0,1.2,11.0,16.0,29.17,112.90999999999997,17.25,101.32,0.58
2018-01-07 01:00:00,42.0,67.0,65.0,1.1,15.0,19.0,29.84,112.75,16.65,134.76,0.7
2018-01-07 02:00:00,44.0,69.0,61.0,1.2,19.0,22.0,30.5,112.59000000000003,16.05,153.92,0.98
2018-01-07 03:00:00,53.0,76.0,66.0,1.3,19.0,20.0,31.16,112.42999999999995,15.45,164.09,1.31
2018-01-07 04:00:00,48.0,67.0,52.0,1.1,28.0,17.0,31.77,111.84000000000003,17.63,261.9,1.29
2018-01-07 05:00:00,44.0,53.0,34.0,0.7599999904632568,37.0,14.0,32.37,111.25,19.8,287.19,3.04
2018-01-07 06:00:00,34.0,42.0,22.0,0.6,45.0,11.0,32.97,110.65999999999997,21.98,293.56,4.95
2018-01-07 07:00:00,20.0,37.0,19.0,0.5,49.0,8.0,32.54,110.53999999999996,23.02,298.91,6.54
2018-01-07 08:00:00,19.0,32.0,22.0,0.4,51.0,7.0,32.1,110.42999999999995,24.06,302.15,8.17
2018-01-07 09:00:00,20.0,39.0,23.0,0.4,53.0,7.0,31.66,110.30999999999995,25.1,304.31,9.81
2018-01-07 10:00:00,26.0,48.0,20.0,0.5,56.0,8.0,31.35,110.5,26.1,308.27,10.33
2018-01-07 11:00:00,25.0,65.0,17.0,0.4,57.0,7.0,31.03,110.70000000000005,27.1,311.84,10.9
2018-01-07 12:00:00,20.0,36.0,19.0,0.4,54.0,6.0,30.72,110.88999999999999,28.11,315.03,11.51
2018-01-07 13:00:00,20.0,31.0,19.0,0.4,52.0,6.0,30.27,111.03999999999996,28.71,314.42,11.76
2018-01-07 14:00:00,18.0,29.0,20.0,0.4,50.0,6.0,29.82,111.19000000000005,29.31,313.83,12.0
2018-01-07 15:00:00,13.0,29.0,17.0,0.4,51.0,5.0,29.38,111.34000000000003,29.91,313.27,12.25
2018-01-07 16:00:00,13.0,32.0,22.0,0.3,47.0,5.0,29.18,111.12,28.06,319.38,12.88
2018-01-07 17:00:00,15.0,34.0,26.0,0.3,43.0,5.0,28.98,110.89999999999998,26.21,324.87,13.63
2018-01-07 18:00:00,24.0,47.0,26.0,0.4,42.0,6.0,28.79,110.66999999999996,24.36,329.74,14.5
2018-01-07 19:00:00,16.0,38.0,22.0,0.3,45.0,6.0,28.55,110.37,23.31,327.76,15.66
2018-01-07 20:00:00,17.0,31.0,18.0,0.3,86.0,6.0,28.31,110.05999999999995,22.26,326.05,16.84
2018-01-07 21:00:00,20.0,48.0,14.0,0.3,56.0,7.0,28.06,109.75,21.21,324.57,18.03
2018-01-07 22:00:00,26.0,59.0,16.0,0.4,53.0,9.0,27.52,109.63,20.91,320.38,18.32
2018-01-07 23:00:00,22.0,62.0,17.0,0.4,52.0,8.0,26.990000000000002,109.50999999999999,20.62,316.34,18.71
2018-01-08 00:00:00,19.0,53.0,19.0,0.4,50.0,7.0,26.45,109.38999999999999,20.33,312.48,19.18
2018-01-08 01:00:00,15.0,65.0,14.0,0.3,54.0,8.0,26.72,109.26999999999998,20.26,310.45,20.29
2018-01-08 02:00:00,14.0,61.0,11.0,0.3,58.0,5.0,26.98,109.14999999999998,20.19,308.64,21.41
2018-01-08 03:00:00,10.0,51.0,9.0,0.2,60.0,4.0,27.25,109.02999999999997,20.12,307.01,22.56
2018-01-08 04:00:00,9.0,79.0,8.0,0.2,61.0,3.0,28.11,108.32000000000005,19.45,312.09,22.99
2018-01-08 05:00:00,11.0,122.0,7.0,0.2,61.0,2.0,28.96,107.61000000000001,18.77,316.96,23.59
2018-01-08 06:00:00,12.0,172.0,6.0,0.2,60.0,2.0,29.81,106.90999999999997,18.1,321.55,24.35
2018-01-08 07:00:00,10.0,160.0,6.0,0.2,60.0,2.0,29.37,107.20000000000005,18.97,322.46,24.23
2018-01-08 08:00:00,8.0,135.0,6.0,0.1,61.0,2.0,28.92,107.5,19.83,323.37,24.11
2018-01-08 09:00:00,10.0,89.0,8.0,0.1,59.0,2.0,28.48,107.79999999999995,20.7,324.3,24.01
2018-01-08 10:00:00,4.0,60.0,12.0,0.2,55.0,2.0,28.29,108.27999999999997,22.14,321.28,24.77
2018-01-08 11:00:00,7.0,57.0,12.0,0.2,55.0,2.0,28.09,108.76999999999998,23.58,318.44,25.59
2018-01-08 12:00:00,7.0,53.0,12.0,0.2,54.0,2.0,27.9,109.25,25.03,315.79,26.47
2018-01-08 13:00:00,8.0,55.0,11.0,0.2,54.0,3.0,27.69,109.85000000000002,26.1,312.75,23.27
2018-01-08 14:00:00,5.0,40.0,11.0,0.2,54.0,2.0,27.490000000000002,110.44000000000005,27.18,308.75,20.15
2018-01-08 15:00:00,5.0,28.0,10.0,0.2,54.0,2.0,27.28,111.02999999999997,28.25,303.33,17.17
2018-01-08 16:00:00,5.0,28.0,13.0,0.2,51.0,3.0,27.16,110.72000000000003,28.87,296.28,13.18
2018-01-08 17:00:00,6.0,26.0,10.0,0.2,52.0,3.0,27.04,110.39999999999998,29.49,283.53,9.55
